,,Dennison Crosswaite,   Canada,Drinking Coco,09/08/2021,4347,73,189
,,Marney O'Breen,India,Raspberry Choco,09/08/2021,4935,520,260
,,Ches Bonnell, Australia,85% Dark Bars,09/08/2021,1813,490,96
,,Brien Boise,Canada,Organic Choco Syrup,09/08/2021,2289,105,74
,,Ches Bonnell,  USA,White Choc,09/08/2021,3794,35,422
,,Jan Morforth, USA,Caramel Stuffed Bars,09/09/2021,5278,216,203
,,Barr Faughny,New Zealand,Organic Choco Syrup,09/09/2021,2940,112,95
,,Husein Augar,  India,Fruit & Nut Bars,09/09/2021,8120,138,452
,,Karlen McCaffrey,India,Smooth Sliky Salty,09/09/2021,5565,55,279
,,Madelene Upcott,   Australia,Milk Bars,09/09/2021,1526,94,64
,,Mallorie Waber, New Zealand,Organic Choco Syrup,09/09/2021,9611,5,418
,,Jehu Rudeforth,UK,99% Dark & Pure,09/10/2021,7518,197,342
,,Dennison Crosswaite,   UK,85% Dark Bars,09/10/2021,13580,129,591
,,Wilone O'Kielt, USA,Spicy Special Slims,09/10/2021,3976,32,160
,,Gigi Bohling, New Zealand,White Choc,09/10/2021,11277,87,664
,,Barr Faughny,   Australia,Spicy Special Slims,09/10/2021,5068,110,242
,,Ches Bonnell, India,Orange Choco,09/10/2021,8267,107,689
,,Rafaelita Blaksland,India,99% Dark & Pure,09/10/2021,8862,345,522
,,Van Tuxwell,Canada,Drinking Coco,09/10/2021,15015,360,653
,,Curtice Advani,   India,99% Dark & Pure,09/10/2021,4438,135,247
,,Kelci Walkden,  Australia,99% Dark & Pure,09/10/2021,9128,419,508
,,Jehu Rudeforth,  Canada,Choco Coated Almonds,09/10/2021,2709,414,129
,,Gigi Bohling,  UK,Milk Bars,09/10/2021,15960,18,639
,,Marney O'Breen, India,Milk Bars,09/10/2021,5439,199,182
,,Wilone O'Kielt,  Australia,99% Dark & Pure,09/10/2021,1540,109,74
,,Madelene Upcott,Australia,After Nines,09/10/2021,14728,125,476
,,Rafaelita Blaksland,   India,After Nines,09/10/2021,4704,200,157
,,Beverie Moffet,  Canada,Almond Choco,09/10/2021,1540,108,74
,,Ches Bonnell,New Zealand,Caramel Stuffed Bars,09/10/2021,11109,88,428
,,Jan Morforth, New Zealand,White Choc,09/10/2021,1638,92,182
,,Madelene Upcott,   New Zealand,Eclairs,09/10/2021,2541,98,128
,,Kaine Padly, Canada,Peanut Butter Cubes,09/10/2021,231,184,12
,,Karlen McCaffrey,  India,Peanut Butter Cubes,09/10/2021,11249,70,490
,,Barr Faughny,   UK,Mint Chip Choco,09/10/2021,5306,120,332
,,Curtice Advani,Canada,85% Dark Bars,09/10/2021,2079,164,123
,,Brien Boise, New Zealand,85% Dark Bars,09/10/2021,1148,113,61
,,Jehu Rudeforth,   Canada,Fruit & Nut Bars,09/13/2021,322,123,33
,,Kelci Walkden,  UK,Organic Choco Syrup,09/13/2021,1239,71,42
,,Ches Bonnell, India,Milk Bars,09/13/2021,16681,274,596
,,Jehu Rudeforth,New Zealand,Mint Chip Choco,09/13/2021,98,212,6
,,Wilone O'Kielt,   UK,After Nines,09/13/2021,5649,134,202
,,Ches Bonnell,   USA,Choco Coated Almonds,09/13/2021,2870,278,180
,,Kaine Padly, New Zealand,Almond Choco,09/13/2021,4151,184,219
,,Andria Kimpton,   Australia,Caramel Stuffed Bars,09/13/2021,3962,64,159
,,Roddy Speechley,  New Zealand,Organic Choco Syrup,09/13/2021,7119,41,238
,,Gunar Cockshoot, USA,Organic Choco Syrup,09/13/2021,1393,42,52
,,Brien Boise,  UK,Peanut Butter Cubes,09/13/2021,9506,98,414
,,Jan Morforth, Canada,99% Dark & Pure,09/13/2021,8897,172,495
,,Husein Augar,  Australia,Choco Coated Almonds,09/13/2021,12019,111,752
,,Marney O'Breen,  Australia,Spicy Special Slims,09/13/2021,12439,160,622
,,Gigi Bohling,  India,Peanut Butter Cubes,09/13/2021,3612,372,191
,,Roddy Speechley,  USA,99% Dark & Pure,09/13/2021,2646,367,111
,,Andria Kimpton,  USA,Choco Coated Almonds,09/13/2021,511,352,35
,,Curtice Advani,   New Zealand,Almond Choco,09/13/2021,4207,7,192
,,Madelene Upcott, Canada,Fruit & Nut Bars,09/13/2021,10290,79,606
,,Brien Boise, New Zealand,Drinking Coco,09/13/2021,6069,287,264
,,Dennison Crosswaite,USA,Drinking Coco,09/14/2021,12292,82,410
,,Kaine Padly,   New Zealand,Baker's Choco Chips,09/14/2021,3794,235,475
,,Andria Kimpton,  UK,Drinking Coco,09/14/2021,16793,34,700
,,Husein Augar,UK,50% Dark Bites,09/14/2021,5327,103,381
,,Wilone O'Kielt,UK,Smooth Sliky Salty,09/14/2021,1267,259,61
,,Beverie Moffet,New Zealand,Peanut Butter Cubes,09/14/2021,3514,320,185
,,Wilone O'Kielt,   USA,Almond Choco,09/14/2021,10157,59,535
,,Kaine Padly,  USA,Spicy Special Slims,09/14/2021,9555,23,399
,,Husein Augar, USA,Raspberry Choco,09/14/2021,8960,71,427
,,Madelene Upcott,  India,Spicy Special Slims,09/14/2021,581,98,21
,,Beverie Moffet, USA,Fruit & Nut Bars,09/15/2021,735,37,41
,,Madelene Upcott,Canada,Manuka Honey Choco,09/15/2021,7084,59,284
,,Marney O'Breen,   UK,After Nines,09/15/2021,4438,331,139
,,Dotty Strutley,  New Zealand,Fruit & Nut Bars,09/15/2021,9646,153,603
,,Dotty Strutley, USA,Fruit & Nut Bars,09/15/2021,3759,9,290
,,Oby Sorrel,  India,Eclairs,09/15/2021,721,265,38
,,Gigi Bohling,   New Zealand,Orange Choco,09/15/2021,5887,2,655
,,Jehu Rudeforth, India,Choco Coated Almonds,09/15/2021,7924,41,496
,,Rafaelita Blaksland,  USA,99% Dark & Pure,09/15/2021,7343,161,306
,,Oby Sorrel, New Zealand,Baker's Choco Chips,09/15/2021,994,215,83
,,Husein Augar, India,Organic Choco Syrup,09/15/2021,1568,278,66
,,Kaine Padly,  Australia,Mint Chip Choco,09/15/2021,959,160,57
,,Madelene Upcott,UK,Baker's Choco Chips,09/15/2021,5355,207,670
,,Wilone O'Kielt,   Australia,Fruit & Nut Bars,09/15/2021,12915,160,1175
,,Oby Sorrel,India,Mint Chip Choco,09/16/2021,5621,388,352
,,Van Tuxwell,   USA,Orange Choco,09/16/2021,5089,94,364
,,Brien Boise,  New Zealand,Choco Coated Almonds,09/16/2021,13993,83,737
,,Beverie Moffet,New Zealand,Organic Choco Syrup,09/16/2021,4242,113,152
,,Van Tuxwell,  Canada,Orange Choco,09/16/2021,2842,253,406
,,Wilone O'Kielt,   Australia,Drinking Coco,09/17/2021,8862,342,370
,,Van Tuxwell,   USA,85% Dark Bars,09/17/2021,19054,49,794
,,Brien Boise,  Canada,70% Dark Bites,09/17/2021,5551,102,694
,,Marney O'Breen,UK,Mint Chip Choco,09/17/2021,1946,176,93
,,Marney O'Breen,   UK,Choco Coated Almonds,09/17/2021,966,32,44
,,Jan Morforth, UK,Milk Bars,09/17/2021,2730,56,119
,,Dennison Crosswaite,   India,Drinking Coco,09/17/2021,10010,257,358
,,Gunar Cockshoot,   Canada,Raspberry Choco,09/17/2021,4529,126,302
,,Karlen McCaffrey,  India,70% Dark Bites,09/17/2021,9891,105,660
,,Madelene Upcott,  Canada,Caramel Stuffed Bars,09/17/2021,2275,115,99
,,Mallorie Waber, Australia,Caramel Stuffed Bars,09/20/2021,3241,178,116
,,Dennison Crosswaite,UK,70% Dark Bites,09/20/2021,917,667,66
,,Gigi Bohling,  New Zealand,99% Dark & Pure,09/20/2021,3913,219,245
,,Roddy Speechley,UK,Caramel Stuffed Bars,09/21/2021,1792,94,75
,,Jehu Rudeforth,   Australia,Smooth Sliky Salty,09/21/2021,5761,224,339
,,Jehu Rudeforth, Australia,Manuka Honey Choco,09/21/2021,5327,14,214
,,Ches Bonnell,  India,85% Dark Bars,09/21/2021,1519,181,95
,,Oby Sorrel,   USA,85% Dark Bars,09/21/2021,11326,110,515
,,Jehu Rudeforth,  UK,Raspberry Choco,09/21/2021,7252,223,427
,,Mallorie Waber,   Australia,Manuka Honey Choco,09/21/2021,12929,20,418
,,Gunar Cockshoot, Canada,Orange Choco,09/21/2021,2996,18,428
,,Brien Boise, India,White Choc,09/21/2021,1239,112,89
,,Beverie Moffet,   New Zealand,Raspberry Choco,09/21/2021,9128,179,481
,,Jan Morforth,   New Zealand,Eclairs,09/21/2021,4137,107,319
,,Kaine Padly, Australia,Peanut Butter Cubes,09/21/2021,6482,12,260
,,Husein Augar,India,Drinking Coco,09/21/2021,1393,213,50
,,Dotty Strutley,New Zealand,99% Dark & Pure,09/21/2021,11627,96,727
,,Gunar Cockshoot,  Australia,Orange Choco,09/22/2021,3080,97,257
,,Gigi Bohling, USA,70% Dark Bites,09/22/2021,12180,271,812
,,Beverie Moffet, UK,Manuka Honey Choco,09/22/2021,462,11,16
,,Beverie Moffet,UK,50% Dark Bites,09/22/2021,1498,128,107
,,Barr Faughny,New Zealand,Smooth Sliky Salty,09/23/2021,1589,65,89
,,Jehu Rudeforth,Canada,Peanut Butter Cubes,09/23/2021,2184,84,95
,,Brien Boise,Canada,85% Dark Bars,09/23/2021,3073,3,129
,,Rafaelita Blaksland,India,Drinking Coco,09/23/2021,16513,93,551
,,Kaine Padly,  Canada,85% Dark Bars,09/23/2021,2051,16,90
,,Beverie Moffet,   India,70% Dark Bites,09/23/2021,11109,305,1111
,,Gigi Bohling, Australia,Almond Choco,09/23/2021,574,360,25
,,Barr Faughny,   Canada,After Nines,09/24/2021,7532,131,314
,,Brien Boise,   Canada,Fruit & Nut Bars,09/24/2021,504,170,51
,,Jehu Rudeforth, USA,White Choc,09/24/2021,12642,194,1054
,,Husein Augar,USA,Drinking Coco,09/24/2021,2569,80,92
,,Karlen McCaffrey, Canada,After Nines,09/24/2021,476,24,16
,,Gunar Cockshoot,Australia,85% Dark Bars,09/24/2021,9884,77,430
,,Wilone O'Kielt, Australia,After Nines,09/24/2021,3731,18,150
,,Gigi Bohling,Australia,Caramel Stuffed Bars,09/24/2021,6727,194,293
,,Beverie Moffet,  USA,Drinking Coco,09/24/2021,1869,378,67
,,Gigi Bohling, UK,Organic Choco Syrup,09/24/2021,3262,192,142
,,Van Tuxwell,USA,Drinking Coco,09/24/2021,8057,301,299
,,Jehu Rudeforth,   Australia,Peanut Butter Cubes,09/24/2021,91,78,5
,,Beverie Moffet, India,Spicy Special Slims,09/24/2021,3122,208,131
,,Beverie Moffet,Australia,Raspberry Choco,09/24/2021,5033,97,360
,,Kelci Walkden,  Australia,70% Dark Bites,09/24/2021,2184,199,182
,,Madelene Upcott,Canada,Raspberry Choco,09/24/2021,721,182,41
,,Rafaelita Blaksland,Australia,Baker's Choco Chips,09/24/2021,5061,217,390
,,Madelene Upcott,  New Zealand,White Choc,09/27/2021,12152,26,1105
,,Beverie Moffet,  Australia,Fruit & Nut Bars,09/27/2021,15526,47,1195
,,Barr Faughny, India,After Nines,09/27/2021,14525,60,581
,,Madelene Upcott,India,Raspberry Choco,09/27/2021,2485,98,131
,,Brien Boise,UK,Milk Bars,09/27/2021,7091,253,245
,,Dennison Crosswaite,   USA,50% Dark Bites,09/27/2021,6846,647,428
,,Mallorie Waber, USA,Caramel Stuffed Bars,09/27/2021,1204,273,49
,,Roddy Speechley, UK,Smooth Sliky Salty,09/27/2021,1883,83,111
,,Jan Morforth,   Australia,Choco Coated Almonds,09/27/2021,2723,194,144
,,Dotty Strutley,   UK,Manuka Honey Choco,09/27/2021,7196,104,219
,,Rafaelita Blaksland,UK,Raspberry Choco,09/27/2021,1078,307,49
,,Marney O'Breen,  Canada,Eclairs,09/28/2021,4998,67,385
,,Gunar Cockshoot, India,70% Dark Bites,09/28/2021,8127,206,581
,,Camilla Castle,   India,Caramel Stuffed Bars,09/28/2021,6006,202,273
,,Oby Sorrel,  Australia,Organic Choco Syrup,09/28/2021,13349,208,431
,,Andria Kimpton,Australia,Raspberry Choco,09/28/2021,994,42,50
,,Husein Augar,New Zealand,Raspberry Choco,09/28/2021,6160,163,363
,,Husein Augar,USA,Spicy Special Slims,09/28/2021,2569,210,108
,,Marney O'Breen,   Australia,Fruit & Nut Bars,09/28/2021,3206,473,321
,,Dotty Strutley, Canada,70% Dark Bites,09/29/2021,665,112,52
,,Rafaelita Blaksland, India,Almond Choco,09/29/2021,427,16,26
,,Gunar Cockshoot, USA,Spicy Special Slims,09/29/2021,5166,83,216
,,Van Tuxwell,   New Zealand,Baker's Choco Chips,09/29/2021,8603,93,574
,,Mallorie Waber,  Australia,Organic Choco Syrup,09/29/2021,1904,205,71
,,Brien Boise,  Australia,Almond Choco,09/29/2021,3766,252,210
,,Camilla Castle,  India,White Choc,09/29/2021,1337,17,134
,,Roddy Speechley,  UK,Mint Chip Choco,09/29/2021,12775,347,913
,,Madelene Upcott, Canada,50% Dark Bites,09/29/2021,7812,40,601
,,Dotty Strutley,  India,Almond Choco,09/29/2021,3976,199,249
,,Kelci Walkden,Australia,After Nines,09/29/2021,13083,337,437
,,Jan Morforth,Canada,Caramel Stuffed Bars,09/29/2021,4487,18,187
,,Mallorie Waber, UK,Choco Coated Almonds,09/29/2021,5313,96,253
,,Curtice Advani,Australia,Caramel Stuffed Bars,09/29/2021,2163,195,91
,,Oby Sorrel,New Zealand,Milk Bars,09/29/2021,4830,29,173
,,Curtice Advani,Australia,Drinking Coco,09/29/2021,7959,59,295
,,Curtice Advani,  USA,Orange Choco,09/29/2021,4067,14,452
,,Jan Morforth, New Zealand,Orange Choco,09/29/2021,1120,21,80
,,Brien Boise,  Australia,Fruit & Nut Bars,09/29/2021,10829,30,722
,,Beverie Moffet, New Zealand,Orange Choco,09/29/2021,5068,183,724
,,Gunar Cockshoot,New Zealand,Smooth Sliky Salty,09/29/2021,9156,88,436
,,Marney O'Breen,   New Zealand,Organic Choco Syrup,09/30/2021,6944,227,240
,,Kaine Padly,   New Zealand,White Choc,09/30/2021,2870,152,169
,,Beverie Moffet,   India,Smooth Sliky Salty,09/30/2021,4403,145,210
,,Madelene Upcott,  Australia,Eclairs,09/30/2021,4312,100,240
,,Dotty Strutley, India,After Nines,10/01/2021,1050,49,33
,,Camilla Castle, Australia,Raspberry Choco,10/01/2021,1890,84,119
,,Marney O'Breen,  USA,70% Dark Bites,10/01/2021,5348,170,764
,,Gigi Bohling,  Australia,Spicy Special Slims,10/01/2021,11214,140,534
,,Van Tuxwell, Canada,Spicy Special Slims,10/01/2021,1113,196,49
,,Kaine Padly, New Zealand,Drinking Coco,10/01/2021,2268,196,88
,,Rafaelita Blaksland,India,Fruit & Nut Bars,10/01/2021,6419,141,378
,,Kelci Walkden,  USA,Fruit & Nut Bars,10/01/2021,7539,162,419
,,Kaine Padly, Canada,99% Dark & Pure,10/01/2021,9520,87,414
,,Wilone O'Kielt, UK,Fruit & Nut Bars,10/01/2021,6209,262,518
,,Kaine Padly,   UK,Almond Choco,10/01/2021,1652,271,92
,,Mallorie Waber, Canada,Caramel Stuffed Bars,10/01/2021,6657,179,278
,,Jan Morforth,   Australia,Peanut Butter Cubes,10/01/2021,12460,127,656
,,Gunar Cockshoot,Canada,85% Dark Bars,10/01/2021,9548,365,455
,,Jan Morforth, India,Organic Choco Syrup,10/01/2021,8176,204,356
,,Mallorie Waber,USA,Mint Chip Choco,10/01/2021,7903,260,465
,,Wilone O'Kielt,   India,99% Dark & Pure,10/01/2021,4473,396,224
,,Camilla Castle,   USA,Organic Choco Syrup,10/01/2021,4536,337,175
,,Curtice Advani,  New Zealand,Baker's Choco Chips,10/04/2021,3962,21,397
,,Mallorie Waber,  UK,70% Dark Bites,10/04/2021,21588,74,1440
,,Barr Faughny,New Zealand,Manuka Honey Choco,10/04/2021,16394,115,547
,,Kelci Walkden, India,Drinking Coco,10/04/2021,3101,115,115
,,Dotty Strutley,  India,Manuka Honey Choco,10/04/2021,4039,16,131
,,Roddy Speechley, New Zealand,Peanut Butter Cubes,10/05/2021,2975,248,124
,,Madelene Upcott,New Zealand,Baker's Choco Chips,10/05/2021,5320,163,532
,,Marney O'Breen,India,85% Dark Bars,10/05/2021,287,190,16
,,Rafaelita Blaksland, India,Caramel Stuffed Bars,10/05/2021,6902,37,277
,,Camilla Castle,  Canada,Organic Choco Syrup,10/05/2021,5726,438,230
,,Dotty Strutley, New Zealand,Baker's Choco Chips,10/05/2021,1512,80,168
,,Van Tuxwell,USA,Manuka Honey Choco,10/05/2021,5845,114,183
,,Barr Faughny,India,Manuka Honey Choco,10/05/2021,3038,8,98
,,Curtice Advani,New Zealand,Peanut Butter Cubes,10/05/2021,1085,197,44
,,Madelene Upcott,   USA,White Choc,10/05/2021,1029,306,86
,,Kelci Walkden,   USA,Spicy Special Slims,10/05/2021,10038,14,457
,,Wilone O'Kielt,   Canada,85% Dark Bars,10/05/2021,10843,65,493
,,Madelene Upcott, Australia,Choco Coated Almonds,10/06/2021,3101,526,141
,,Camilla Castle,  Australia,Peanut Butter Cubes,10/06/2021,1162,265,56
,,Curtice Advani, UK,After Nines,10/06/2021,3885,168,126
,,Roddy Speechley, Australia,After Nines,10/06/2021,8960,85,299
,,Dennison Crosswaite,  India,Smooth Sliky Salty,10/06/2021,6902,46,406
,,Kelci Walkden,USA,Baker's Choco Chips,10/06/2021,4830,215,440
,,Kelci Walkden,   USA,Drinking Coco,10/06/2021,1792,36,75
,,Karlen McCaffrey, USA,50% Dark Bites,10/06/2021,18165,50,1514
,,Mallorie Waber,  UK,Mint Chip Choco,10/06/2021,5152,142,322
,,Gunar Cockshoot,   UK,70% Dark Bites,10/06/2021,812,314,74
,,Andria Kimpton,  UK,Orange Choco,10/07/2021,1918,154,137
,,Van Tuxwell, New Zealand,99% Dark & Pure,10/07/2021,4879,82,287
,,Oby Sorrel, UK,85% Dark Bars,10/07/2021,4788,264,252
,,Jan Morforth,   USA,After Nines,10/07/2021,6860,280,229
,,Kelci Walkden,   USA,Mint Chip Choco,10/07/2021,6461,238,404
,,Mallorie Waber,   USA,99% Dark & Pure,10/07/2021,77,61,5
,,Marney O'Breen,  Canada,Peanut Butter Cubes,10/08/2021,1358,459,76
,,Barr Faughny, New Zealand,Spicy Special Slims,10/08/2021,9373,203,361
,,Marney O'Breen,  Australia,85% Dark Bars,10/08/2021,2968,42,186
,,Beverie Moffet,  USA,Milk Bars,10/08/2021,6111,79,266
,,Kelci Walkden,  Canada,Spicy Special Slims,10/08/2021,13251,290,631
,,Camilla Castle, New Zealand,White Choc,10/08/2021,8085,185,674
,,Barr Faughny,UK,Drinking Coco,10/08/2021,15022,299,626
,,Roddy Speechley,Canada,Almond Choco,10/08/2021,3003,11,131
,,Brien Boise,   Australia,White Choc,10/08/2021,7602,229,845
,,Roddy Speechley,Canada,Manuka Honey Choco,10/08/2021,4368,23,151
,,Kaine Padly, USA,Fruit & Nut Bars,10/08/2021,3577,2,224
,,Curtice Advani,USA,70% Dark Bites,10/08/2021,2590,300,200
,,Gigi Bohling, India,Mint Chip Choco,10/08/2021,931,43,72
,,Ches Bonnell, USA,Milk Bars,10/08/2021,8750,207,283
,,Andria Kimpton,New Zealand,85% Dark Bars,10/08/2021,1960,170,104
,,Gigi Bohling,New Zealand,Peanut Butter Cubes,10/08/2021,7252,189,363
,,Barr Faughny,   Canada,Raspberry Choco,10/08/2021,9933,69,552
,,Mallorie Waber,  USA,Peanut Butter Cubes,10/11/2021,7434,267,413
,,Dennison Crosswaite, USA,Almond Choco,10/11/2021,9275,451,442
,,Gigi Bohling,Canada,After Nines,10/11/2021,1274,246,51
,,Dennison Crosswaite,UK,Fruit & Nut Bars,10/11/2021,9737,298,650
,,Jan Morforth, New Zealand,Baker's Choco Chips,10/11/2021,2569,153,257
,,Camilla Castle,  UK,Eclairs,10/11/2021,14959,299,713
,,Barr Faughny, USA,Peanut Butter Cubes,10/11/2021,8939,38,389
,,Rafaelita Blaksland,India,Spicy Special Slims,10/11/2021,2688,179,108
,,Jan Morforth,   New Zealand,Smooth Sliky Salty,10/11/2021,3675,178,217
,,Jan Morforth,  Canada,Drinking Coco,10/11/2021,10738,256,430
,,Curtice Advani,   Canada,Peanut Butter Cubes,10/11/2021,812,109,41
,,Husein Augar,  Australia,Almond Choco,10/11/2021,10612,54,590
,,Brien Boise,  Australia,Spicy Special Slims,10/11/2021,3822,280,160
,,Gunar Cockshoot, USA,Almond Choco,10/11/2021,1463,195,67
,,Ches Bonnell,   Canada,Organic Choco Syrup,10/11/2021,3262,350,126
,,Mallorie Waber,USA,70% Dark Bites,10/11/2021,217,55,17
,,Curtice Advani,  India,Organic Choco Syrup,10/11/2021,5600,50,187
,,Curtice Advani, Australia,Spicy Special Slims,10/11/2021,1120,121,56
,,Beverie Moffet,   Australia,Milk Bars,10/11/2021,294,20,11
,,Jehu Rudeforth, Australia,Eclairs,10/12/2021,5663,231,334
,,Van Tuxwell,Australia,Organic Choco Syrup,10/12/2021,10689,83,428
,,Beverie Moffet, India,Caramel Stuffed Bars,10/12/2021,70,197,3
,,Oby Sorrel,  New Zealand,Spicy Special Slims,10/12/2021,9093,45,379
,,Dotty Strutley,   Canada,Spicy Special Slims,10/12/2021,14238,193,594
,,Kaine Padly,   Australia,Drinking Coco,10/12/2021,2408,103,84
,,Marney O'Breen,  New Zealand,Drinking Coco,10/12/2021,203,158,8
,,Dennison Crosswaite,UK,Milk Bars,10/12/2021,2359,163,99
,,Jehu Rudeforth, Canada,Spicy Special Slims,10/12/2021,6650,42,247
,,Jehu Rudeforth,   New Zealand,Smooth Sliky Salty,10/12/2021,5845,25,390
,,Dotty Strutley, USA,Milk Bars,10/12/2021,3206,179,124
,,Van Tuxwell,  Canada,Almond Choco,10/12/2021,2632,241,155
,,Kelci Walkden, Canada,Eclairs,10/12/2021,6895,148,406
,,Brien Boise,  Australia,70% Dark Bites,10/12/2021,140,419,20
,,Madelene Upcott,   UK,Caramel Stuffed Bars,10/13/2021,2107,143,82
,,Barr Faughny,  Canada,Smooth Sliky Salty,10/13/2021,10136,47,676
,,Kelci Walkden, New Zealand,50% Dark Bites,10/13/2021,15722,73,1966
,,Ches Bonnell,Canada,Caramel Stuffed Bars,10/13/2021,1323,288,49
,,Kelci Walkden,   USA,50% Dark Bites,10/13/2021,4767,5,398
,,Jehu Rudeforth,India,Orange Choco,10/13/2021,20825,258,2314
,,Camilla Castle, UK,Fruit & Nut Bars,10/13/2021,4627,300,331
,,Karlen McCaffrey,   New Zealand,Manuka Honey Choco,10/14/2021,4095,2,158
,,Beverie Moffet, New Zealand,Fruit & Nut Bars,10/14/2021,8365,98,761
,,Ches Bonnell,Canada,Peanut Butter Cubes,10/14/2021,4193,123,210
,,Gigi Bohling, Australia,Manuka Honey Choco,10/14/2021,5754,335,206
,,Barr Faughny,  UK,70% Dark Bites,10/14/2021,9093,211,827
,,Karlen McCaffrey, USA,Organic Choco Syrup,10/14/2021,3675,342,154
,,Gunar Cockshoot,  New Zealand,99% Dark & Pure,10/15/2021,2555,74,135
,,Jehu Rudeforth,USA,70% Dark Bites,10/15/2021,1071,205,134
,,Mallorie Waber,  USA,Organic Choco Syrup,10/15/2021,3612,191,145
,,Dotty Strutley,USA,Baker's Choco Chips,10/15/2021,1540,229,97
,,Barr Faughny,   UK,After Nines,10/15/2021,6790,235,262
,,Van Tuxwell, New Zealand,Drinking Coco,10/18/2021,9863,165,353
,,Oby Sorrel, Australia,Smooth Sliky Salty,10/18/2021,1106,160,74
,,Barr Faughny,Australia,Caramel Stuffed Bars,10/18/2021,3129,299,105
,,Dotty Strutley,Australia,85% Dark Bars,10/18/2021,7077,136,373
,,Gigi Bohling, Australia,50% Dark Bites,10/18/2021,392,51,27
,,Kaine Padly,   India,Manuka Honey Choco,10/18/2021,7952,194,319
,,Dennison Crosswaite,  UK,Peanut Butter Cubes,10/18/2021,10703,166,487
,,Brien Boise,India,Choco Coated Almonds,10/18/2021,9660,132,440
,,Husein Augar, India,Smooth Sliky Salty,10/18/2021,3808,191,293
,,Madelene Upcott, USA,Fruit & Nut Bars,10/18/2021,4060,353,313
,,Barr Faughny,   New Zealand,Choco Coated Almonds,10/18/2021,12236,42,816
,,Marney O'Breen,UK,Drinking Coco,10/19/2021,959,16,44
,,Dotty Strutley, UK,50% Dark Bites,10/19/2021,2114,100,193
,,Wilone O'Kielt,   Canada,Caramel Stuffed Bars,10/19/2021,1743,9,61
,,Beverie Moffet,  UK,Orange Choco,10/19/2021,9044,214,823
,,Karlen McCaffrey,Australia,70% Dark Bites,10/19/2021,9506,137,951
,,Roddy Speechley,  Australia,85% Dark Bars,10/19/2021,6608,79,276
,,Jehu Rudeforth,   USA,Raspberry Choco,10/19/2021,1799,19,90
,,Madelene Upcott,  Australia,Fruit & Nut Bars,10/19/2021,5425,18,453
,,Barr Faughny,  New Zealand,Orange Choco,10/19/2021,5292,170,441
,,Brien Boise, UK,White Choc,10/19/2021,2352,155,168
,,Roddy Speechley, Australia,Manuka Honey Choco,10/19/2021,5236,496,202
,,Rafaelita Blaksland,UK,Organic Choco Syrup,10/19/2021,4354,50,146
,,Rafaelita Blaksland,  USA,Eclairs,10/19/2021,7133,51,376
,,Van Tuxwell,   India,70% Dark Bites,10/19/2021,3066,253,256
,,Jehu Rudeforth,   Canada,After Nines,10/19/2021,15932,292,498
,,Dennison Crosswaite,  New Zealand,Almond Choco,10/19/2021,3836,244,214
,,Curtice Advani,  India,Raspberry Choco,10/19/2021,2149,49,127
,,Curtice Advani,  USA,Manuka Honey Choco,10/19/2021,1043,23,42
,,Andria Kimpton,   Canada,Caramel Stuffed Bars,10/19/2021,3087,188,119
